Season,Champion,Picks,Bans,Presence,Wins,Losses,Winrate,KDA,Avg BT,GT,CSM,DPM,GPM,CSD@15,GD@15,XPD@15
S12,Jinx,2025,1042,0.82,1066,959,0.53,4.2,4.6,1.322916667,9.6,549,449,1.4,67,-78
S12,Zeri,595,1949,0.68,346,249,0.58,5,3.7,1.316666667,9.4,569,452,-0.6,4,31
S12,Lee Sin,1332,1194,0.67,685,647,0.51,3.4,4.3,1.334027778,5.4,277,341,-2.6,-1,-44
S12,Xin Zhao,1438,978,0.64,717,721,0.5,2.8,5,1.34375,5.4,304,330,-1.9,-92,-72
S12,Gwen,891,1454,0.63,458,433,0.51,2.8,5,1.327777778,8.1,471,398,0.5,-52,1
S12,Aphelios,1710,545,0.6,839,871,0.49,3.4,4.8,1.3375,9.1,509,433,0.3,94,28
S12,Nautilus,1514,687,0.59,739,775,0.49,2.3,7.2,1.320138889,1.1,140,232,2.2,-45,-37
S12,Ryze,901,1121,0.54,409,492,0.45,3.5,4.7,1.311805556,9,407,406,3.1,69,9
S12,Leona,1328,544,0.5,678,650,0.51,2.4,7.7,1.341666667,1.2,109,233,2.5,-37,-66
S12,LeBlanc,524,1259,0.48,246,278,0.47,4,5.6,1.341666667,7.8,522,382,3.3,118,183
S12,Caitlyn,316,1418,0.46,165,151,0.52,4,3.7,1.372916667,9.1,516,441,7.5,445,59
S12,Jayce,681,1035,0.46,350,331,0.51,2.6,6.6,1.336111111,8.5,658,417,10.3,322,-29
S12,Thresh,729,928,0.44,381,348,0.52,3.1,5.3,1.352083333,1.1,106,234,2.7,-14,-43
S12,Hecarim,736,896,0.44,379,357,0.51,3.5,4.5,1.310416667,5.8,287,347,4.6,91,144
S12,Twisted Fate,323,1261,0.42,182,141,0.56,4.5,3.8,1.334722222,7.7,401,404,-9.1,227,-174
S12,Viego,1082,483,0.42,531,551,0.49,3.3,5.5,1.341666667,5.7,283,350,1.9,87,56
S12,Akali,507,1033,0.41,276,231,0.54,3.1,5.1,1.361805556,7.6,485,386,-4.3,-113,96
S12,Viktor,928,583,0.4,466,462,0.5,3.6,6.5,1.358333333,8.8,644,406,2.7,-65,74
S12,Ahri,812,691,0.4,434,378,0.53,4.5,5.1,1.321527778,8.3,486,399,0.9,97,99
S12,Tryndamere,395,940,0.36,204,191,0.52,2.9,5.7,1.324305556,8.9,388,432,4.3,308,170
S12,Corki,544,789,0.36,290,254,0.53,4.1,4.8,1.384027778,9.2,716,441,1.2,120,-40
S12,Renekton,516,784,0.35,233,283,0.45,2.4,5.1,1.321527778,8.1,360,384,8.2,310,160
S12,Karma,466,830,0.35,204,262,0.44,3.4,4.4,1.353472222,1.9,253,255,-12.3,-109,-157
S12,Camille,512,772,0.34,274,238,0.54,2.5,7.4,1.309722222,7.5,426,387,-4.7,-137,-32
S12,Graves,811,469,0.34,382,429,0.47,2.6,5.7,1.333333333,8.8,498,413,6,179,117
S12,Jarvan IV,609,576,0.32,304,305,0.5,3.4,6,1.336111111,4.9,247,325,-4.8,-149,-193
S12,Volibear,650,533,0.32,345,305,0.53,3.2,4.8,1.325,5,273,324,-5.9,-134,-200
S12,Gnar,767,403,0.31,386,381,0.5,2.5,7.3,1.327777778,8,464,391,3.6,154,109
S12,Rakan,687,459,0.31,361,326,0.53,3.8,7.6,1.331944444,1.2,141,241,2.3,30,-35
S12,Vex,455,640,0.29,233,222,0.51,3.4,6.8,1.330555556,7.7,482,377,-5.6,-145,-186
S12,Diana,302,791,0.29,145,157,0.48,2.8,3.9,1.297222222,6.7,398,375,14.2,365,495
S12,Tahm Kench,598,462,0.28,308,290,0.52,2.8,6.3,1.325694444,1.4,161,238,2.8,-40,62
S12,Syndra,450,609,0.28,199,251,0.44,2.8,7,1.341666667,8.3,512,385,5.1,59,-27
S12,Jhin,706,184,0.24,332,374,0.47,5.3,6.5,1.358333333,8.7,467,412,-3.9,-293,-15
S12,Orianna,507,272,0.21,251,256,0.5,4.4,7.7,1.336111111,8.8,465,400,5.2,-10,63
S12,Xayah,479,265,0.2,241,238,0.5,3.9,5.6,1.338194444,9.2,600,429,0.5,-1,152
S12,Gragas,537,199,0.2,237,300,0.44,2.5,7.5,1.355555556,6.6,380,328,-13.8,-560,-173
S12,Lulu,324,375,0.19,160,164,0.49,4.4,7.1,1.318055556,0.9,108,238,-6.1,-60,-30
S12,Ornn,402,242,0.17,201,201,0.5,3.2,7.3,1.333333333,6.8,354,335,-11.5,-478,-139
S12,Yuumi,215,385,0.16,98,117,0.46,5.3,6.1,1.306944444,0.3,267,233,-13.2,-230,65
S12,Trundle,333,220,0.15,166,167,0.5,3.3,5.7,1.359027778,4.8,241,318,-10,-312,-391
S12,Irelia,150,372,0.14,82,68,0.55,2.1,6.3,1.320138889,8.8,420,420,11.4,200,45
S12,Veigar,204,309,0.14,100,104,0.49,4,6.2,1.331944444,8.4,451,403,-3,-63,-69
S12,Sylas,264,249,0.14,139,125,0.53,3.2,7.6,1.310416667,7.7,450,389,-5.9,-202,-77
S12,Ezreal,387,122,0.14,162,225,0.42,3.2,8.1,1.345833333,8.9,640,415,-1.2,-203,-43
S12,Gangplank,214,293,0.14,121,93,0.57,3.3,7.3,1.365277778,8.5,624,444,4.5,354,-22
S12,Braum,303,181,0.13,134,169,0.44,2.9,8.3,1.3375,1.1,153,228,0.6,-35,42
S12,Zoe,176,284,0.12,87,89,0.49,4.8,5.9,1.341666667,7.8,529,376,0,63,-33
S12,Renata Glasc,210,245,0.12,111,99,0.53,3.8,6.2,1.292361111,1,155,244,-3.6,31,118
S12,Kennen,241,175,0.11,118,123,0.49,2.2,8.1,1.3375,7.6,508,374,2.1,-33,10
S12,Kaisa,263,151,0.11,122,141,0.46,3.9,6.3,1.305555556,8.9,599,436,1.1,-41,43
S12,Galio,192,212,0.11,102,90,0.53,3.6,5.9,1.297916667,6,332,334,-12.1,-313,-196
S12,Sett,247,140,0.1,119,128,0.48,2.1,7.4,1.329166667,4.2,314,309,-0.7,77,4
S12,Alistar,269,99,0.1,129,140,0.48,2.7,8.4,1.347916667,1,128,231,-1.1,-26,-15
S12,Lucian,178,177,0.09,90,88,0.51,3.2,4.7,1.328472222,8.9,528,432,8.1,240,91
S12,Poppy,162,181,0.09,84,78,0.52,2.8,6.4,1.397222222,5.1,246,310,-3.7,-166,-140
S12,Aatrox,226,106,0.09,120,106,0.53,2.8,8.7,1.306944444,8,460,394,9.9,427,350
S12,Malphite,136,196,0.09,75,61,0.55,3.1,8.6,1.301388889,6.6,395,339,-18.9,-846,-166
S12,Sion,231,100,0.09,114,117,0.49,2.8,7.6,1.330555556,7.2,369,350,-11.2,-440,-119
S12,Jax,134,190,0.09,70,64,0.52,2.1,8.1,1.327777778,8.2,395,404,-2.1,-66,-84
S12,Akshan,90,216,0.08,46,44,0.51,2.8,5.2,1.319444444,8.2,455,406,5.9,373,84
S12,Zilean,134,155,0.08,62,72,0.46,4.6,6.4,1.33125,4.3,225,286,-4,-227,207
S12,Yasuo,112,156,0.07,55,57,0.49,2.6,6.3,1.279166667,8.5,346,413,0,26,-95
S12,Lux,179,85,0.07,98,81,0.55,3.3,5.5,1.364583333,1.5,338,265,-7.9,315,71
S12,Senna,143,118,0.07,73,70,0.51,4.2,4.1,1.3375,4.6,457,355,-6,209,106
S12,Varus,186,67,0.07,80,106,0.43,3.2,7,1.347222222,8.6,542,407,2.3,0,51
S12,Seraphine,113,127,0.06,64,49,0.57,4.8,4.3,1.329166667,6.3,345,345,-8,-304,-182
S12,Nidalee,81,147,0.06,39,42,0.48,3.7,3.3,1.345833333,6.4,467,376,8.1,343,354
S12,Fiora,86,124,0.06,44,42,0.51,2.6,5.1,1.297222222,8.2,474,406,3,18,-15
S12,Azir,127,82,0.06,58,69,0.46,3.1,7.2,1.379166667,8.9,570,403,2.6,43,100
S12,Ziggs,98,82,0.05,38,60,0.39,3.2,5.7,1.366666667,8.7,654,404,-7.2,-233,-38
S12,Rell,108,55,0.04,54,54,0.5,2.7,6.7,1.31875,1.1,134,235,2,26,-27
S12,RekSai,79,67,0.04,31,48,0.39,2.1,5.2,1.30625,5.5,311,345,0.3,205,28
S12,Olaf,77,68,0.04,40,37,0.52,2.6,6.9,1.35625,5.9,353,344,11.2,184,200
S12,Tristana,102,38,0.04,36,66,0.35,2.8,7.6,1.302083333,9.1,450,433,0.6,195,138
S12,Karthus,43,96,0.04,18,25,0.42,2.6,3,1.31875,7.6,762,410,10.5,9,382
S12,Samira,59,80,0.04,29,30,0.49,3.1,4.9,1.267361111,8.6,468,435,0.5,132,104
S12,Nocturne,83,54,0.04,41,42,0.49,3.1,5.5,1.322222222,5.8,281,343,5.1,169,187
S12,Miss Fortune,87,48,0.04,44,43,0.51,3.7,6.5,1.316666667,8.8,601,427,0.4,-4,39
S12,Yone,64,63,0.03,34,30,0.53,2.7,5.5,1.280555556,8.9,427,427,0.9,105,215
S12,Talon,46,69,0.03,23,23,0.5,2.9,4.1,1.325,6.9,419,391,1.3,-213,69
S12,Nami,91,23,0.03,47,44,0.52,4.6,7.3,1.334722222,0.5,188,249,-11.8,-31,128
S12,Urgot,56,58,0.03,23,33,0.41,2.2,6.2,1.329861111,8.2,392,396,-0.1,-85,-41
S12,Pyke,60,54,0.03,32,28,0.53,2.5,6.3,1.375,1.6,188,299,4.4,406,-47
S12,Wukong,67,39,0.03,28,39,0.42,2.1,8.6,1.352083333,7.1,347,357,-6,-392,-86
S12,Xerath,48,51,0.03,17,31,0.35,4.1,6.5,1.397222222,7.8,767,390,-4.7,31,0
S12,Blitzcrank,61,32,0.02,34,27,0.56,2.5,7.5,1.320833333,1.1,169,239,1.6,-5,-36
S12,Rumble,45,48,0.02,24,21,0.53,3.3,5.9,1.326388889,6.6,579,370,6.4,427,341
S12,Udyr,67,24,0.02,25,42,0.37,2.3,5.4,1.288194444,6.4,214,345,16.2,198,403
S12,Draven,35,53,0.02,18,17,0.51,3.7,5.2,1.398611111,8.5,575,472,9.2,737,233
S12,Lissandra,47,39,0.02,28,19,0.6,3.2,8.3,1.361111111,7.8,421,366,3.8,29,-29
S12,Darius,27,50,0.02,14,13,0.52,2.6,7.5,1.365277778,7.7,393,402,7.7,532,54
S12,Kassadin,23,54,0.02,12,11,0.52,4.6,5.6,1.363888889,8.8,587,425,-2.7,-144,67
S12,Qiyana,33,42,0.02,13,20,0.39,2.7,3.6,1.396527778,6.5,444,371,-0.8,-54,62
S12,Janna,35,39,0.02,15,20,0.43,3.7,6,1.434722222,0.7,82,230,-35.8,-858,-1117
S12,Kalista,29,45,0.02,17,12,0.59,4.7,4.8,1.383333333,9.1,428,448,8.8,380,257
S12,Vayne,51,22,0.02,22,29,0.43,2.6,8.4,1.278472222,8.5,482,423,1.2,-127,-15
S12,Ashe,51,16,0.02,22,29,0.43,4.2,6.6,1.339583333,8.4,479,403,-1.9,-39,-39
S12,Cassiopeia,36,28,0.02,15,21,0.42,3,4.7,1.375,8.5,515,408,4.5,-101,-78
S12,Evelynn,12,52,0.02,9,3,0.75,4,2.8,1.184027778,5.9,519,375,2.5,139,459
S12,Soraka,39,25,0.02,18,21,0.46,3.7,4.6,1.229166667,3.7,170,277,-19.4,-627,-169
S12,Shen,36,21,0.02,15,21,0.42,3.6,7.5,1.318055556,5.4,286,317,-15.8,-670,-244
S12,Twitch,36,19,0.01,20,16,0.56,3.7,3.9,1.382638889,8.1,624,432,-12.8,-595,-103
S12,Riven,23,31,0.01,6,17,0.26,1.7,3.8,1.340972222,8.2,330,394,-7.9,-393,-431
S12,KhaZix,18,35,0.01,12,6,0.67,4,3.9,1.325,6,458,386,1.8,3,127
S12,Zed,29,21,0.01,19,10,0.66,3.8,7.2,1.39375,7.1,450,399,2.3,186,303
S12,Ekko,13,37,0.01,6,7,0.46,2.7,4.9,1.178472222,8.2,501,433,6.8,795,392
S12,Sejuani,37,6,0.01,13,24,0.35,2.4,4,1.259722222,5.7,306,329,-5.2,-202,-111
S12,Dr. Mundo,25,17,0.01,13,12,0.52,2.7,8.6,1.396527778,7.5,555,363,-2.8,-153,-35
S12,Bard,29,9,0.01,16,13,0.55,3.4,7.1,1.382638889,1,197,244,-18.2,-253,-394
S12,Kindred,23,14,0.01,13,10,0.57,3.5,7.6,1.242361111,7,458,404,11,731,595
S12,Vladimir,23,9,0.01,11,12,0.48,3.1,8.2,1.445833333,8.1,609,397,10.4,324,423
S12,Ivern,19,13,0.01,11,8,0.58,3.8,4.6,1.210416667,5.1,191,302,-20.4,-924,-461
S12,VelKoz,14,16,0.01,11,3,0.79,6,5.3,1.373611111,7.9,691,412,5.6,219,54
S12,Morgana,22,7,0.01,12,10,0.55,4.1,6.9,1.310416667,0.7,258,256,-11.3,404,200
S12,Annie,7,21,0.01,3,4,0.43,3.1,3.5,1.334027778,7.2,506,366,11.2,-86,-483
S12,Nasus,18,10,0.01,8,10,0.44,1.9,8.6,1.253472222,5.1,421,330,-18.7,-998,-428
S12,Lillia,16,12,0.01,9,7,0.56,3.5,6.7,1.331944444,6.7,438,374,13.5,549,251
S12,Sona,21,6,0.01,11,10,0.52,4.3,7.2,1.254861111,1.1,156,247,-6.6,-21,243
S12,Chogath,20,6,0.01,10,10,0.5,2.1,7.8,1.340277778,7.4,382,364,-5.9,-355,-212
S12,Mordekaiser,19,6,0.01,8,11,0.42,1.8,7.2,1.341666667,7.7,456,376,-2.2,26,-16
S12,Taric,17,4,0.01,7,10,0.41,2.9,8,1.325,1.2,74,231,0.6,-95,-24
S12,Shyvana,17,3,0.01,6,11,0.35,2.8,4.3,1.396527778,7.6,506,387,12.2,211,551
S12,Malzahar,14,5,0.01,8,6,0.57,3.3,8.2,1.280555556,7.8,413,379,-7.1,-219,324
S12,Kled,4,15,0.01,4,0,1,5.4,3.8,1.488888889,7.8,503,436,-9,104,90
S12,KogMaw,14,3,0,6,8,0.43,2.5,9.7,1.229861111,8.5,566,399,3.7,-7,-5
S12,Sivir,15,2,0,8,7,0.53,3.1,9.5,1.290277778,9.6,462,417,3.6,-184,60
S12,Kayn,15,1,0,5,10,0.33,2.5,8,1.301388889,6.5,486,396,-0.5,-40,-214
S12,Zac,10,4,0,5,5,0.5,3.6,8.8,1.281944444,3.8,286,305,-9.5,-291,-281
S12,Heimerdinger,3,8,0,1,2,0.33,1.4,2.9,1.340972222,7.8,488,363,3,-86,556
S12,Rengar,4,7,0,3,1,0.75,4.4,2,1.2375,7.3,589,436,19,1260,826
S12,Taliyah,6,5,0,1,5,0.17,2.3,2.4,1.427083333,4.4,426,326,-5.3,622,44
S12,Maokai,8,2,0,4,4,0.5,2.6,8,1.302083333,1.8,288,245,-4.6,-400,-475
S12,Singed,6,3,0,5,1,0.83,2.8,9.7,1.4,6.1,342,345,-13.3,-236,-278
S12,Skarner,6,3,0,2,4,0.33,3.2,9,1.450694444,4.9,165,306,0.4,71,-222
S12,Anivia,5,2,0,3,2,0.6,3.1,5.5,1.268055556,8.9,488,391,17.4,415,468
S12,Shaco,6,1,0,3,3,0.5,4,9,1.279166667,5.1,310,348,-5.5,319,-142
S12,Pantheon,2,4,0,2,0,1,2.7,1.3,1.311111111,5,370,337,3,592,158
S12,Yorick,5,1,0,3,2,0.6,2.7,10,1.099305556,9.1,457,439,6.8,506,127
S12,Fiddlesticks,0,5,0,,,,,2.8,0,,,,,,
S12,Vi,5,0,0,2,3,0.4,1.7,-,1.440972222,5.5,259,330,-16.8,-1442,-1136
S12,Amumu,1,3,0,0,1,0,1.8,7,1.251388889,1.4,174,225,-,-,-
S12,Kayle,2,2,0,1,1,0.5,2.4,7,1.257638889,8.7,634,420,-15,135,-721
S12,Nunu,1,2,0,1,0,1,7,4,1.255555556,5.3,313,357,0,574,-203
S12,Teemo,3,0,0,1,2,0.33,2.5,-,1.269444444,7.1,825,433,15.7,1381,1193
S12,Aurelion Sol,2,1,0,1,1,0.5,8,1,1.442361111,8.7,601,433,-20.5,-556,-442
S12,Neeko,0,3,0,,,,,1.3,0,,,,,,
S12,Fizz,2,0,0,0,2,0,1.9,-,1.343055556,6.3,265,359,-18,-1124,-696
S12,Zyra,2,0,0,0,2,0,1.8,-,1.554861111,0.9,329,223,-13,-15,600
S12,Illaoi,0,2,0,,,,,4,0,,,,,,
S12,Elise,1,0,0,0,1,0,0.8,-,1.745833333,4.1,243,272,-2,195,-359
S12,Master Yi,1,0,0,0,1,0,1.2,-,1.069444444,4.1,291,312,-46,-2238,-1879
S12,Quinn,0,1,0,,,,,8,0,,,,,,
S12,Warwick,1,0,0,1,0,1,2.4,-,1.093055556,5.6,553,405,23,1880,1078
S12,Brand,0,0,0,,,,,-,0,,,,,,
S12,Garen,0,0,0,,,,,-,0,,,,,,
S12,Katarina,0,0,0,,,,,-,0,,,,,,
S12,Rammus,0,0,0,,,,,-,0,,,,,,
S12,Swain,0,0,0,,,,,-,0,,,,,,
S11,Thresh,1804,3336,0.69,921,883,0.51,3.3,4.3,1.335416667,1.1,112,233,2.1,38,13
S11,Renekton,1872,2848,0.63,956,916,0.51,2.8,4.8,1.326388889,8,376,385,7.3,321,152
S11,Kaisa,2602,1135,0.5,1327,1275,0.51,4.1,5.5,1.320833333,9.2,464,440,1.6,-43,19
S11,Leona,2354,1080,0.46,1200,1154,0.51,2.6,8,1.324305556,1.2,121,233,1.4,-25,-61
S11,Gnar,1837,1422,0.44,964,873,0.52,3,6.6,1.346527778,7.8,466,380,4.8,154,150
S11,Camille,1133,2070,0.43,618,515,0.55,2.7,5.4,1.310416667,7.6,446,393,-2.9,-15,-34
S11,Lee Sin,1763,1405,0.43,955,808,0.54,3.7,4.3,1.322222222,6.4,351,364,-3.1,-17,-76
S11,Xin Zhao,1198,1886,0.41,620,578,0.52,2.9,4.2,1.325694444,5.6,372,343,-1.9,-103,-85
S11,Lucian,1029,2010,0.41,494,535,0.48,3.1,5.2,1.327083333,8.9,518,420,7,304,41
S11,Orianna,1691,1224,0.39,863,828,0.51,4.3,7.5,1.35,8.7,479,395,4.2,-1,61
S11,Udyr,1348,1533,0.39,658,690,0.49,3.8,4.2,1.324305556,6.3,212,344,6.4,190,278
S11,Viego,1423,1424,0.38,739,684,0.52,3.6,4.2,1.334027778,6.7,361,375,0.3,77,13
S11,Rell,1537,1167,0.36,797,740,0.52,2.5,5.5,1.321527778,1.1,151,232,0.9,-80,-63
S11,Alistar,1771,918,0.36,904,867,0.51,3,7.5,1.322222222,1.1,144,232,-0.6,-60,-40
S11,Olaf,1098,1496,0.35,553,545,0.5,3.1,4.5,1.325694444,6,368,350,0.4,-14,-13
S11,Seraphine,641,1952,0.35,333,308,0.52,4.6,3.9,1.30625,5.6,329,326,-8.7,-265,-133
S11,Tristana,1380,1197,0.35,705,675,0.51,3.7,5.3,1.296527778,9.2,485,441,-1.1,239,106
S11,Varus,1258,1296,0.34,638,620,0.51,3.8,5.5,1.347222222,8.6,612,407,4,115,34
S11,Syndra,1291,1158,0.33,581,710,0.45,3,6.6,1.366666667,8.4,506,383,3.7,5,-50
S11,Nautilus,1567,869,0.33,729,838,0.47,2.4,8.2,1.319444444,1.2,152,231,0.7,-79,-50
S11,Gwen,781,1611,0.32,407,374,0.52,2.8,4.3,1.316666667,7.7,472,390,0.2,-74,-51
S11,Sett,1325,1036,0.32,651,674,0.49,2.3,6.2,1.314583333,5.7,358,333,-4.8,-106,-123
S11,Jayce,1020,1336,0.32,529,491,0.52,2.6,6.8,1.322222222,8.4,628,405,10.1,291,2
S11,Aphelios,1483,873,0.32,789,694,0.53,3.6,5.4,1.331944444,9.3,516,434,3.9,267,24
