Season,Champion,Picks,Bans,Presence,Wins,Losses,Winrate,KDA,Avg BT,GT,CSM,DPM,GPM,CSD@15,GD@15,XPD@15
S06,Irelia Irelia,207,97,15%,107,100,52%,2.4,3.8,35:26:00,7.6,391,380,5.8,62,14
S06,Varus Varus,149,152,15%,79,70,53%,3.7,3.2,37:50:00,8.3,796,379,-1,-125,-175
S06,Lee Sin Lee Sin,222,72,14%,117,105,53%,3.6,2.9,36:44:00,3.7,259,339,-4.6,-41,-159
S06,Taliyah Taliyah,109,169,14%,63,46,58%,3.6,3.2,37:09:00,8.7,619,401,3.7,122,10
S06,Nautilus Nautilus,221,34,13%,109,112,49%,2.8,3.6,36:03:00,6.2,299,331,-4.9,-166,-195
S06,Cassiopeia Cassiopeia,155,81,12%,81,74,52%,3.6,3.7,35:57:00,8.6,548,395,4.6,128,-39
S06,Olaf Olaf,123,106,11%,59,64,48%,3.2,3.5,36:42:00,4.6,353,344,3.4,-13,6
S06,KogMaw KogMaw,100,103,10%,43,57,43%,3.4,3.6,37:40:00,8.7,593,417,3.8,117,125
S06,Rumble Rumble,133,66,10%,65,68,49%,2.3,2.3,37:03:00,7.2,547,369,0.8,23,-46
S06,Swain Swain,95,98,9%,49,46,52%,3.3,3.5,37:29:00,7.9,602,369,2.6,-52,228
S06,Syndra Syndra,68,103,8%,35,33,51%,3.3,3.7,39:01:00,8.9,603,416,12.7,418,265
S06,Kassadin Kassadin,108,57,8%,45,63,42%,3.1,3.1,33:57:00,7.8,531,373,-11.1,-344,-170
S06,Nami Nami,152,5,8%,79,73,52%,4.5,5.8,37:29:00,0.5,132,259,-5.8,-20,72
S06,Quinn Quinn,75,74,7%,40,35,53%,2.9,3.1,35:01:00,8.1,479,401,8,110,109
S06,Zed Zed,53,90,7%,33,20,62%,3.3,2.7,35:21:00,8.2,474,403,-1.3,63,191
S06,Soraka Soraka,80,58,7%,44,36,55%,3.6,2.8,34:23:00,0.4,93,261,-6.5,-39,-25
S06,Zilean Zilean,88,49,7%,54,34,61%,5.5,2.9,37:04:00,8.4,476,384,-3.3,-97,322
S06,Taric Taric,108,14,6%,62,46,57%,4.4,3.6,35:47:00,1.4,91,266,3.7,83,41
S06,Anivia Anivia,52,66,6%,26,26,50%,3.7,2.8,34:55:00,8.6,530,386,-4.2,-130,82
S06,Janna Janna,100,10,5%,57,43,57%,4.9,4.6,35:03:00,0.5,79,264,-7.3,-40,9
S06,Twitch Twitch,52,54,5%,30,22,58%,3.3,2.6,36:53:00,7.8,562,395,-9.7,-213,-94
S06,Fizz Fizz,72,31,5%,37,35,51%,3.3,3.3,37:12:00,7.1,392,370,-11.8,-129,-111
S06,Morgana Morgana,92,11,5%,45,47,49%,3.1,4,36:46:00,2,257,287,-6,149,28
S06,Zyra Zyra,70,28,5%,37,33,53%,2.6,3.2,36:59:00,0.8,416,279,-4.2,145,-69
S06,Tristana Tristana,89,6,5%,44,45,49%,3.4,3.8,34:29:00,9,472,418,-3.9,100,-69
S06,Jax Jax,48,43,4%,27,21,56%,2.3,3,35:14:00,7.8,319,390,-1.4,79,37
S06,Kennen Kennen,65,24,4%,30,35,46%,2.2,4.3,36:24:00,7,501,359,8.8,62,19
S06,Aurelion Sol Aurelion Sol,32,53,4%,19,13,59%,4.5,3.1,36:34:00,8.1,541,388,-9.1,-23,-157
S06,Jayce Jayce,42,39,4%,22,20,52%,2.9,3.6,35:46:00,8.4,596,399,9.7,426,142
S06,Miss Fortune Miss Fortune,46,32,4%,24,22,52%,3.9,3.5,36:24:00,8.1,615,393,7.2,270,10
S06,Ahri Ahri,58,4,3%,26,32,45%,3.3,3,36:21:00,8.4,464,382,-2.9,-2,31
S06,Orianna Orianna,53,3,3%,21,32,40%,3.4,3.7,38:04:00,9,529,402,6.6,140,131
S06,Lux Lux,41,10,3%,15,26,37%,4.4,2.7,36:57:00,8.4,540,389,2.4,-146,-46
S06,Rammus Rammus,38,12,2%,19,19,50%,3.1,2.3,37:25:00,7.2,406,367,-7.1,-244,-104
S06,Malphite Malphite,35,11,2%,12,23,34%,3,3.1,34:38:00,6.7,310,340,-6.4,-237,-42
S06,Illaoi Illaoi,13,25,2%,6,7,46%,2,2.8,35:47:00,8,665,392,6.5,638,460
S06,Dr. Mundo Dr. Mundo,22,11,2%,9,13,41%,2,4.5,35:02:00,5.2,389,335,-5.2,-364,-250
S06,Vayne Vayne,25,0,1%,11,14,44%,3.2,-,33:01:00,8,413,391,-6.2,-366,65
S06,Jinx Jinx,23,0,1%,7,16,30%,2.6,-,36:37:00,9.3,464,388,-9.3,-509,-575
S06,KhaZix KhaZix,22,1,1%,10,12,45%,3.4,1,35:07:00,4.1,284,336,1,-17,-87
S06,Yasuo Yasuo,19,1,1%,6,13,32%,2,5,36:05:00,8.7,410,382,3.1,44,-215
S06,Brand Brand,6,13,1%,3,3,50%,2.7,2.2,36:58:00,2.2,579,323,-6.8,454,109
S06,Draven Draven,7,11,1%,2,5,29%,3.6,3.1,33:57:00,7.6,539,404,-7.1,346,43
S06,Jarvan IV Jarvan IV,11,7,1%,5,6,45%,2.6,2.1,37:18:00,7.7,325,381,-4.5,-185,-217
S06,Zac Zac,13,5,1%,5,8,38%,3.7,3.8,38:41:00,4.9,323,338,1.5,-134,-77
S06,Evelynn Evelynn,13,4,1%,7,6,54%,3.5,2.5,36:54:00,3.5,266,294,4.5,-610,-77
S06,Sona Sona,15,2,1%,5,10,33%,2.6,4.5,34:52:00,0.9,185,262,-5.9,53,-36
S06,VelKoz VelKoz,17,0,1%,9,8,53%,3.4,-,36:01:00,8.5,678,393,-4.3,-104,-280
S06,Rengar Rengar,11,2,1%,5,6,45%,3.2,3,31:42:00,3.9,285,363,-2.7,-16,-185
S06,Udyr Udyr,8,5,1%,3,5,38%,2.8,3.2,35:41:00,4.9,172,351,5.4,-184,-87
S06,Skarner Skarner,9,3,1%,6,3,67%,4.7,2.3,37:06:00,3.9,157,358,-9.3,-369,-418
S06,Renekton Renekton,11,0,1%,5,6,45%,2.5,-,36:29:00,8,353,386,0.2,-57,-118
S06,Sejuani Sejuani,11,0,1%,3,8,27%,2.8,-,36:44:00,4,258,327,-3.1,-271,-416
S06,Kayle Kayle,4,6,0%,1,3,25%,1.4,3.5,30:28:00,7.3,347,376,5,40,-32
S06,Xerath Xerath,8,2,0%,1,7,13%,2.2,3.5,33:27:00,8.1,716,350,3.5,426,-147
S06,Pantheon Pantheon,7,1,0%,4,3,57%,2.2,5,32:39:00,6.1,450,373,4.1,-165,303
S06,Sion Sion,4,3,0%,1,3,25%,4.4,1.3,34:31:00,5,297,337,-14,195,163
S06,Nocturne Nocturne,6,0,0%,3,3,50%,3.3,-,33:46:00,3.8,283,338,-18.8,-1151,-1344
S06,Riven Riven,5,1,0%,3,2,60%,2.6,2,35:45:00,8.8,474,434,22,527,1088
S06,Veigar Veigar,5,1,0%,0,5,0%,1.5,4,36:00:00,8,353,336,-2.5,-236,122
S06,Ziggs Ziggs,5,0,0%,1,4,20%,1,-,32:21:00,8.6,513,351,-9,-646,-937
S06,Nunu Nunu,4,0,0%,3,1,75%,4.3,-,32:13:00,3.5,182,336,-7,-165,-184
S06,Blitzcrank Blitzcrank,3,0,0%,1,2,33%,2.5,-,34:49:00,1.2,121,225,10,-338,-348
S06,Diana Diana,2,1,0%,2,0,100%,2.4,6,37:48:00,9.4,399,452,-15,-71,-483
S06,Mordekaiser Mordekaiser,1,2,0%,1,0,100%,13,2.5,38:23:00,5.1,486,394,-4,942,716
S06,Teemo Teemo,3,0,0%,0,3,0%,1.1,-,38:23:00,8,460,348,3.7,-508,-22
S06,Urgot Urgot,3,0,0%,0,3,0%,1.1,-,31:06:00,7.4,409,316,-0.5,-496,-852
S06,Akali Akali,1,1,0%,0,1,0%,1.9,6,33:03:00,5.9,681,399,-15,-553,-618
S06,Amumu Amumu,2,0,0%,1,1,50%,3,-,34:06:00,4,340,340,-20,-164,54
S06,Chogath Chogath,2,0,0%,2,0,100%,3.8,-,29:45:00,7.2,336,422,-4,-60,370
S06,Karthus Karthus,2,0,0%,0,2,0%,2,-,45:21:00,8.3,807,375,-7.5,-204,-427
S06,Leona Leona,2,0,0%,0,2,0%,1.3,-,34:23:00,1.2,114,234,3.5,-269,-430
S06,Annie Annie,1,0,0%,0,1,0%,1.9,-,37:57:00,0.4,-,-,-,-,-
S06,Darius Darius,1,0,0%,0,1,0%,0.8,-,26:56:00,6.4,-,-,-,-,-
S06,Master Yi Master Yi,1,0,0%,1,0,100%,2.2,-,43:40:00,4.5,-,-,-,-,-
S06,Nasus Nasus,1,0,0%,0,1,0%,1.7,-,43:53:00,7.7,678,378,23,588,1531
S06,Singed Singed,1,0,0%,1,0,100%,-,-,22:52,8.8,-,-,-,-,-
S06,Talon Talon,1,0,0%,0,1,0%,1.4,-,32:35:00,6.6,411,328,4,-186,401
S06,Kled Kled,1,0,0%,0,1,0%,1.2,-,33:59:00,7.2,401,323,-13,-1285,-1713
S06,Aatrox Aatrox,0,0,0%,,,,,-,00:00,,,,,,
S06,Fiddlesticks Fiddlesticks,0,0,0%,,,,,-,00:00,,,,,,
S06,Galio Galio,0,0,0%,,,,,-,00:00,,,,,,
S06,Garen Garen,0,0,0%,,,,,-,00:00,,,,,,
S06,Heimerdinger Heimerdinger,0,0,0%,,,,,-,00:00,,,,,,
S06,Katarina Katarina,0,0,0%,,,,,-,00:00,,,,,,
S06,Shaco Shaco,0,0,0%,,,,,-,00:00,,,,,,
S06,Shyvana Shyvana,0,0,0%,,,,,-,00:00,,,,,,
S06,Tryndamere Tryndamere,0,0,0%,,,,,-,00:00,,,,,,
S06,Vi Vi,0,0,0%,,,,,-,00:00,,,,,,
S06,Volibear Volibear,0,0,0%,,,,,-,00:00,,,,,,
S06,Warwick Warwick,0,0,0%,,,,,-,00:00,,,,,,
S06,Wukong Wukong,0,0,0%,,,,,-,00:00,,,,,,
S06,Xin Zhao Xin Zhao,0,0,0%,,,,,-,00:00,,,,,,
S06,Yorick Yorick,0,0,0%,,,,,-,00:00,,,,,,
S06,Ivern Ivern,0,0,0%,,,,,-,00:00,,,,,,
S06,Camille Camille,0,0,0%,,,,,-,00:00,,,,,,
S06,Xayah Xayah,0,0,0%,,,,,-,00:00,,,,,,
S06,Rakan Rakan,0,0,0%,,,,,-,00:00,,,,,,
S06,Kayn Kayn,0,0,0%,,,,,-,00:00,,,,,,
S06,Ornn Ornn,0,0,0%,,,,,-,00:00,,,,,,
S06,Zoe Zoe,0,0,0%,,,,,-,00:00,,,,,,
S06,Kaisa Kaisa,0,0,0%,,,,,-,00:00,,,,,,
S06,Pyke Pyke,0,0,0%,,,,,-,00:00,,,,,,
S06,Neeko Neeko,0,0,0%,,,,,-,00:00,,,,,,
S06,Sylas Sylas,0,0,0%,,,,,-,00:00,,,,,,
S06,Yuumi Yuumi,0,0,0%,,,,,-,00:00,,,,,,
S06,Qiyana Qiyana,0,0,0%,,,,,-,00:00,,,,,,
S06,Senna Senna,0,0,0%,,,,,-,00:00,,,,,,
S06,Aphelios Aphelios,0,0,0%,,,,,-,00:00,,,,,,
S06,Sett Sett,0,0,0%,,,,,-,00:00,,,,,,
S06,Lillia Lillia,0,0,0%,,,,,-,00:00,,,,,,
S06,Yone Yone,0,0,0%,,,,,-,00:00,,,,,,
S06,Samira Samira,0,0,0%,,,,,-,00:00,,,,,,
S06,Seraphine Seraphine,0,0,0%,,,,,-,00:00,,,,,,
S06,Rell Rell,0,0,0%,,,,,-,00:00,,,,,,
S06,Viego Viego,0,0,0%,,,,,-,00:00,,,,,,
S06,Gwen Gwen,0,0,0%,,,,,-,00:00,,,,,,
S06,Akshan Akshan,0,0,0%,,,,,-,00:00,,,,,,
S06,Vex Vex,0,0,0%,,,,,-,00:00,,,,,,
S06,Zeri Zeri,0,0,0%,,,,,-,00:00,,,,,,
S06,Renata Glasc Renata Glasc,0,0,0%,,,,,-,00:00,,,,,,
S05,RekSai RekSai,747,523,72%,379,368,51%,3.8,3.8,37:12:00,3.6,245,304,4,194,283
S05,Kalista Kalista,353,890,71%,206,147,58%,4.1,3.3,37:07:00,8.4,438,385,5.6,-42,-43
S05,Maokai Maokai,725,238,55%,380,345,52%,3.5,3.6,37:18:00,6.4,319,321,4.9,117,57
S05,Sivir Sivir,735,217,54%,406,329,55%,4.9,3.7,37:11:00,8.7,532,398,-2.4,-82,-43
S05,Azir Azir,409,537,54%,208,201,51%,3.3,3.2,37:56:00,8.7,588,385,1.9,10,45
S05,Thresh Thresh,701,228,53%,363,338,52%,3.1,3.4,36:58:00,0.9,124,221,1.7,40,93
S05,Gragas Gragas,589,325,52%,296,293,50%,3.7,3.9,37:31:00,3.1,220,286,0.9,-174,-4
S05,Janna Janna,624,203,47%,329,295,53%,4.6,3.8,37:39:00,0.5,73,227,-5.2,-158,-47
S05,Rumble Rumble,432,336,44%,222,210,51%,2.9,3.2,38:12:00,6.2,508,326,-8.3,-82,-154
S05,Gnar Gnar,528,235,43%,271,257,51%,3.4,3.9,37:42:00,6.9,386,334,2.2,-86,167
S05,Alistar Alistar,481,267,42%,231,250,48%,3.3,3.8,37:01:00,0.9,91,222,2.8,-7,71
S05,LeBlanc LeBlanc,254,478,42%,119,135,47%,3.5,3.3,37:08:00,7.3,591,370,8.4,267,375
S05,Lulu Lulu,389,343,42%,181,208,47%,3.8,3.6,37:12:00,6.8,343,334,-1.1,-140,-58
S05,Corki Corki,624,50,38%,280,344,45%,4,4,38:46:00,8.4,556,375,5.6,39,185
S05,Ryze Ryze,102,482,33%,53,49,52%,2.8,3.8,35:58:00,7.2,440,356,7.9,164,-20
S05,Viktor Viktor,396,186,33%,192,204,48%,3.7,3.7,38:17:00,9.1,601,389,0.3,-87,-154
S05,Hecarim Hecarim,344,220,32%,159,185,46%,3.1,3.8,36:05:00,7.3,367,351,6.2,222,168
S05,Lee Sin Lee Sin,429,109,31%,188,241,44%,3.2,3.8,37:48:00,2.9,218,291,-6.2,-155,-270
S05,Annie Annie,323,196,29%,178,145,55%,2.8,3.3,37:53:00,0.6,178,232,-8.9,34,-129
S05,Nidalee Nidalee,208,309,29%,114,94,55%,3.6,3.1,37:08:00,4.1,366,336,24.7,961,1008
S05,Kassadin Kassadin,230,260,28%,115,115,50%,4.3,3.9,36:54:00,7.1,522,354,-3,-132,-248
S05,Jarvan IV Jarvan IV,372,106,27%,188,184,51%,3.4,4.2,38:06:00,3.3,241,313,-9.2,-425,-380
S05,Lissandra Lissandra,174,300,27%,88,86,51%,2.9,3.6,38:10:00,7.9,450,364,0.4,-202,-160
S05,Morgana Morgana,305,151,26%,161,144,53%,3.6,3.4,38:22:00,1.7,194,246,-4.6,2,-222
S05,Nautilus Nautilus,346,47,22%,157,189,45%,2.6,3.8,36:48:00,2.2,207,238,4.6,13,20
S05,Ahri Ahri,250,139,22%,136,114,54%,4.4,3.5,38:37:00,8.2,554,384,-4.2,101,45
S05,Fizz Fizz,209,179,22%,112,97,54%,2.8,3.2,36:13:00,6.9,353,356,-10.4,-215,34
S05,Braum Braum,313,51,21%,143,170,46%,3.1,3.9,37:34:00,1.1,153,218,3.2,-207,-236
S05,Cassiopeia Cassiopeia,152,191,19%,79,73,52%,3.3,3.1,37:20:00,8.3,483,381,3.8,-8,-185
S05,Shen Shen,203,121,18%,103,100,51%,4.7,3.8,37:13:00,5.9,236,317,3.6,363,272
S05,KogMaw KogMaw,252,62,18%,118,134,47%,3.6,3.7,38:58:00,8,682,368,-2.5,-336,-253
S05,Lucian Lucian,283,28,18%,135,148,48%,3.4,3.6,36:57:00,8.7,489,382,1.5,-377,-1
S05,Twisted Fate Twisted Fate,140,170,18%,78,62,56%,3.6,3.4,35:51:00,8.4,478,424,-10.8,340,-150
S05,Sejuani Sejuani,196,110,17%,106,90,54%,4.1,4.1,36:44:00,3.4,233,298,1.2,-402,-92
S05,Ekko Ekko,169,131,17%,86,83,51%,3.8,3.6,37:31:00,4.4,306,312,-1.4,-203,72
S05,Elise Elise,201,97,17%,113,88,56%,3.3,4.5,37:54:00,3.1,264,305,-3.5,109,-170
S05,Zed Zed,109,180,16%,65,44,60%,3.3,3,38:05:00,8,474,387,-3.2,-15,236
S05,Vayne Vayne,235,50,16%,118,117,50%,3.7,3.1,37:13:00,7.8,458,370,-1.9,-204,-220
S05,Ezreal Ezreal,222,58,16%,111,111,50%,4.3,3.2,37:12:00,8.5,766,397,-2.3,130,-249
S05,Xerath Xerath,146,112,15%,66,80,45%,3.7,3.6,39:36:00,8.1,875,362,-,-,-
S05,Tristana Tristana,232,20,14%,97,135,42%,3.6,4.4,36:44:00,8.6,488,395,-7.9,-144,-192
S05,Nunu Nunu,188,61,14%,107,81,57%,4.3,3.2,35:36:00,2.9,188,298,4.3,346,355
S05,Jinx Jinx,229,17,14%,113,116,49%,3.8,4.4,36:22:00,8.5,549,402,1.7,288,103
S05,Orianna Orianna,217,27,14%,106,111,49%,4.1,3.1,36:38:00,8.7,490,385,6.6,66,192
S05,Irelia Irelia,149,93,14%,64,85,43%,2.8,3.1,37:12:00,6.8,385,348,-12.3,-232,-11
S05,Graves Graves,214,24,13%,102,112,48%,4,2.5,37:36:00,8.4,435,356,-5,321,251
S05,Urgot Urgot,89,134,13%,46,43,52%,3.5,3.4,36:27:00,7.2,459,357,-0.8,148,38
S05,Evelynn Evelynn,169,50,12%,69,100,41%,2.9,4,37:46:00,2.9,274,283,-2.9,-124,-239
S05,Rengar Rengar,116,71,11%,44,72,38%,2.6,3.3,37:16:00,3,220,291,3.5,525,86
S05,Gangplank Gangplank,42,126,10%,25,17,60%,3.8,3.5,39:12:00,8.2,617,422,-2.6,381,62
S05,Vladimir Vladimir,99,58,9%,48,51,48%,3,3,36:22:00,8.2,547,366,26.8,764,646
S05,Yasuo Yasuo,78,77,9%,40,38,51%,3,3,35:26:00,8.6,457,404,-7.3,-458,-561
S05,Leona Leona,139,8,8%,63,76,45%,2.6,3.9,38:20:00,1.2,136,232,6.4,241,-61
S05,Varus Varus,98,49,8%,49,49,50%,3.7,3.3,39:17:00,8.2,817,370,-3.3,-350,187
S05,Jayce Jayce,85,60,8%,32,53,38%,3.2,3.1,37:55:00,8,738,367,-12,-269,-184
S05,Kennen Kennen,114,28,8%,58,56,51%,2.7,3.1,38:18:00,4.2,304,272,0.4,206,94
S05,Sion Sion,99,41,8%,54,45,55%,3,3,37:05:00,6.5,331,326,-19,-1113,-469
S05,Diana Diana,78,49,7%,39,39,50%,2.7,3,35:13:00,8.5,475,395,-7.7,-58,78
S05,Nami Nami,123,2,7%,53,70,43%,3.7,6,38:16:00,0.4,153,225,-,-,-
S05,Vi Vi,90,17,6%,49,41,54%,2.9,3.7,37:46:00,3.3,128,252,-1,-414,-96
S05,Veigar Veigar,24,76,6%,13,11,54%,3.7,3.2,36:53:00,3.6,395,329,-10.1,-360,-653
S05,Ashe Ashe,77,10,5%,43,34,56%,3.8,3.1,35:49:00,8,465,377,-2.1,65,-93
S05,Draven Draven,41,37,4%,22,19,54%,3.8,2.2,34:48:00,8.2,475,405,-12,-661,-239
S05,Olaf Olaf,54,24,4%,28,26,52%,3,3.3,37:29:00,5.8,368,342,-3.5,-121,-299
S05,Caitlyn Caitlyn,67,9,4%,35,32,52%,3.6,3.4,37:38:00,8.6,523,376,-1.2,-251,125
S05,Mordekaiser Mordekaiser,4,68,4%,4,0,100%,17.8,4,33:24:00,7.5,598,424,20.8,1122,2188
S05,Shyvana Shyvana,53,15,4%,25,28,47%,2.5,4,35:21:00,7.6,408,359,-12,-245,-188
S05,Fiora Fiora,36,31,4%,17,19,47%,2.3,2.8,38:37:00,7.9,426,365,-6.3,-123,-73
S05,Chogath Chogath,38,28,4%,18,20,47%,3.1,2.9,34:42:00,8.1,412,342,1.7,-208,-439
S05,Bard Bard,45,20,4%,18,27,40%,3.2,3.9,37:56:00,0.6,188,231,-10.4,-743,-237
S05,Syndra Syndra,42,22,4%,18,24,43%,2.9,3,37:25:00,7.9,476,376,9,785,110
S05,Jax Jax,24,39,4%,13,11,54%,2.7,2.5,38:00:00,7.4,342,366,-1,171,274
S05,Riven Riven,40,22,4%,22,18,55%,2.6,3.5,35:19:00,8.1,332,389,4.2,271,104
S05,Darius Darius,39,16,3%,20,19,51%,2.3,4.4,34:58:00,6.9,317,344,4.5,198,9
S05,Dr. Mundo Dr. Mundo,46,5,3%,19,27,41%,3,4.6,39:35:00,6.9,412,342,19,1113,469
S05,Tahm Kench Tahm Kench,21,30,3%,13,8,62%,4,3.2,39:11:00,1.3,177,235,2.6,21,225
S05,Karthus Karthus,31,15,3%,19,12,61%,2.9,3.4,38:50:00,8.7,948,424,20.5,172,594
S05,Malphite Malphite,34,12,3%,18,16,53%,4.6,3.1,37:50:00,6.5,318,322,-13.8,-342,-162
S05,Twitch Twitch,42,3,3%,14,28,33%,2.6,4.7,38:33:00,6.8,484,303,-29,-1096,-469
S05,Renekton Renekton,36,8,2%,15,21,42%,2.5,2.6,39:09:00,7.7,345,362,8.4,208,334
S05,Trundle Trundle,23,12,2%,13,10,57%,2.9,2.7,35:24:00,6.8,295,329,-,-,-
S05,Warwick Warwick,12,16,2%,7,5,58%,3.6,4.8,35:07:00,2.7,-,-,-,-,-
S05,Pantheon Pantheon,16,8,1%,7,9,44%,2.3,2.5,36:42:00,2.6,-,-,-,-,-
S05,KhaZix KhaZix,23,0,1%,7,16,30%,2.3,-,37:12:00,3.7,378,352,-,-,-
S05,Karma Karma,19,3,1%,8,11,42%,3.5,1.7,35:50:00,1.6,271,253,-,-,-
S05,Kayle Kayle,12,7,1%,5,7,42%,2.2,2.7,33:19:00,6.4,344,363,-,-,-
S05,Anivia Anivia,17,1,1%,9,8,53%,3,5,39:15:00,8.7,505,368,-6.3,-361,-56
S05,Blitzcrank Blitzcrank,13,3,1%,7,6,54%,2.7,2.7,32:12:00,0.9,133,198,4,-403,-515
S05,Soraka Soraka,10,6,1%,4,6,40%,5.5,2.8,39:40:00,0.3,89,279,-,-,-
S05,Zac Zac,14,1,1%,10,4,71%,5.3,3,38:06:00,2.8,200,289,-23,-1336,-1226
S05,Ziggs Ziggs,14,1,1%,3,11,21%,2.5,5,38:15:00,9.2,666,365,25,84,504
S05,Udyr Udyr,10,3,1%,5,5,50%,4.2,3.7,36:17:00,3.6,-,-,-,-,-
S05,Nocturne Nocturne,11,1,1%,5,6,45%,2.6,2,38:28:00,4,248,301,-,-,-
S05,Kindred Kindred,6,5,1%,4,2,67%,2.7,5,36:51:00,5.5,442,342,-2.2,-154,-72
S05,Skarner Skarner,10,0,1%,7,3,70%,5,-,36:18:00,3.2,119,290,4.3,285,2
S05,Sona Sona,8,0,0%,3,5,38%,3.4,-,36:26:00,0.7,-,-,-,-,-
S05,Lux Lux,6,0,0%,2,4,33%,2.8,-,35:02:00,7.3,226,304,-,-,-
S05,Master Yi Master Yi,3,3,0%,2,1,67%,3.8,1.7,29:55:00,8.6,352,404,-,-,-
S05,Xin Zhao Xin Zhao,6,0,0%,3,3,50%,1.8,-,42:34:00,2.8,201,279,-,-,-
S05,Zilean Zilean,5,1,0%,2,3,40%,4.5,2,35:04:00,2.3,595,339,-,-,-
S05,Galio Galio,5,0,0%,2,3,40%,2.1,-,38:17:00,6.4,500,298,-,-,-
S05,Katarina Katarina,4,1,0%,3,1,75%,6.2,5,42:30:00,8,-,-,-,-,-
S05,Poppy Poppy,4,1,0%,0,4,0%,1.1,1,29:39:00,6.5,235,290,-,-,-
S05,Yorick Yorick,4,1,0%,2,2,50%,3.1,5,35:37:00,5.5,-,-,-,-,-
S05,Fiddlesticks Fiddlesticks,4,0,0%,1,3,25%,2.1,-,42:18:00,1.5,-,-,-,-,-
S05,VelKoz VelKoz,4,0,0%,0,4,0%,1.8,-,39:54:00,6.4,807,343,-,-,-
S05,Aatrox Aatrox,1,2,0%,1,0,100%,10,2.5,33:08:00,3,-,-,-,-,-
S05,Amumu Amumu,3,0,0%,0,3,0%,1.2,-,35:02:00,3.5,160,278,-,-,-
S05,Singed Singed,3,0,0%,2,1,67%,6.8,-,40:05:00,7.1,-,-,-,-,-
S05,Volibear Volibear,3,0,0%,1,2,33%,1.3,-,36:34:00,2.5,171,246,-,-,-
S05,Brand Brand,2,0,0%,0,2,0%,1.7,-,30:34:00,3.9,477,245,-19,-449,-861
S05,Quinn Quinn,2,0,0%,0,2,0%,0.4,-,26:58:00,7.6,-,-,-,-,-
S05,Shaco Shaco,1,1,0%,1,0,100%,-,6,35:37:00,6.7,-,-,-,-,-
S05,Taric Taric,2,0,0%,1,1,50%,1.3,-,35:31:00,0.9,90,210,-,-,-
S05,Wukong Wukong,2,0,0%,2,0,100%,3.2,-,38:11:00,2.8,209,261,-,-,-
S05,Garen Garen,1,0,0%,0,1,0%,0.6,-,35:44:00,8,-,-,-,-,-
S05,Malzahar Malzahar,1,0,0%,1,0,100%,3.7,-,30:43:00,8.4,-,-,-,-,-
S05,Miss Fortune Miss Fortune,1,0,0%,0,1,0%,0.1,-,25:28:00,6.9,-,-,-,-,-
S05,Rammus Rammus,1,0,0%,0,1,0%,0.5,-,25:36:00,2.4,105,227,-,-,-
S05,Swain Swain,1,0,0%,0,1,0%,1.2,-,47:07:00,6.3,-,-,-,-,-
S05,Talon Talon,1,0,0%,0,1,0%,1.5,-,39:51:00,5.4,-,-,-,-,-
S05,Akali Akali,0,0,0%,,,,,-,00:00,,,,,,
S05,Heimerdinger Heimerdinger,0,0,0%,,,,,-,00:00,,,,,,
S05,Nasus Nasus,0,0,0%,,,,,-,00:00,,,,,,
S05,Teemo Teemo,0,0,0%,,,,,-,00:00,,,,,,
S05,Tryndamere Tryndamere,0,0,0%,,,,,-,00:00,,,,,,
S05,Zyra Zyra,0,0,0%,,,,,-,00:00,,,,,,
S05,Illaoi Illaoi,0,0,0%,,,,,-,00:00,,,,,,
S05,Jhin Jhin,0,0,0%,,,,,-,00:00,,,,,,
S05,Aurelion Sol Aurelion Sol,0,0,0%,,,,,-,00:00,,,,,,
S05,Taliyah Taliyah,0,0,0%,,,,,-,00:00,,,,,,
S05,Kled Kled,0,0,0%,,,,,-,00:00,,,,,,
S05,Ivern Ivern,0,0,0%,,,,,-,00:00,,,,,,
S05,Camille Camille,0,0,0%,,,,,-,00:00,,,,,,
S05,Xayah Xayah,0,0,0%,,,,,-,00:00,,,,,,
S05,Rakan Rakan,0,0,0%,,,,,-,00:00,,,,,,
S05,Kayn Kayn,0,0,0%,,,,,-,00:00,,,,,,
S05,Ornn Ornn,0,0,0%,,,,,-,00:00,,,,,,
S05,Zoe Zoe,0,0,0%,,,,,-,00:00,,,,,,
S05,Kaisa Kaisa,0,0,0%,,,,,-,00:00,,,,,,
S05,Pyke Pyke,0,0,0%,,,,,-,00:00,,,,,,
S05,Neeko Neeko,0,0,0%,,,,,-,00:00,,,,,,
S05,Sylas Sylas,0,0,0%,,,,,-,00:00,,,,,,
S05,Yuumi Yuumi,0,0,0%,,,,,-,00:00,,,,,,
S05,Qiyana Qiyana,0,0,0%,,,,,-,00:00,,,,,,
S05,Senna Senna,0,0,0%,,,,,-,00:00,,,,,,
S05,Aphelios Aphelios,0,0,0%,,,,,-,00:00,,,,,,
S05,Sett Sett,0,0,0%,,,,,-,00:00,,,,,,
S05,Lillia Lillia,0,0,0%,,,,,-,00:00,,,,,,
S05,Yone Yone,0,0,0%,,,,,-,00:00,,,,,,
S05,Samira Samira,0,0,0%,,,,,-,00:00,,,,,,
S05,Seraphine Seraphine,0,0,0%,,,,,-,00:00,,,,,,
S05,Rell Rell,0,0,0%,,,,,-,00:00,,,,,,
S05,Viego Viego,0,0,0%,,,,,-,00:00,,,,,,
S05,Gwen Gwen,0,0,0%,,,,,-,00:00,,,,,,
S05,Akshan Akshan,0,0,0%,,,,,-,00:00,,,,,,
